tools	annotation	candidate EDAM term label	Validation expert	Commentaire expert 1	Commentaire expert 2	hasExactmatch	hasBroader	hasNarrower	EDAM term URI	Comment	domain	edam_category	Commentaire expert 3
Cytoscape	protein-protein interactions	Protein interactions	Yes			No	Yes	No	http://edamontology.org/topic_0128		Systems_biology	topics	
Cytoscape	systems biology	Systems biology	Yes			Yes	No	No	http://edamontology.org/topic_2259		Systems_biology	topics	
Cytoscape	visualization	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Systems_biology	topics	
EcClem	error map in memory	Map data	No	pas sur de ce que veux dire map data (si notion géographique dans le concept)		No	Yes	No	http://edamontology.org/data_2019	not sure	Microscopy	data	
EcClem	list of paired points	Matrix	Yes	idem		No	No	No	http://edamontology.org/data_2082	no matching data, proposition expert matrix	Microscopy	data	
EcClem	microscopy images 2d	Image	Yes			No	Yes	No	http://edamontology.org/data_2968		Microscopy	data	
EcClem	microscopy images 3d	Image	Yes			No	Yes	No	http://edamontology.org/data_2968		Microscopy	data	
EcClem	overlay image	Image	Yes			No	Yes	No	http://edamontology.org/data_2968		Microscopy	data	
EcClem	transformation matrix	Matrix	Yes			No	Yes	No	http://edamontology.org/data_2082		Microscopy	data	
EcClem	transformed source image	Image	Yes			No	No	No	http://edamontology.org/data_2968		Microscopy	data	
EcClem	csv	CSV	Yes			Yes	No	No	http://edamontology.org/format_3752		Microscopy	formats	
EcClem	image format	Image format	Yes			Yes	No	No	http://edamontology.org/format_3547		Microscopy	formats	
EcClem	microscopy image format	Image format	Yes			No	No	No	http://edamontology.org/format_3547		Microscopy	formats	
EcClem	xml	XML	Yes			Yes	No	No	http://edamontology.org/format_2332		Microscopy	formats	
EcClem	error estimation	Modelling and simulation	Yes	A mettre en image analysis comme tout le monde  :) ou en modelling and simulation.		No	Yes	No	http://edamontology.org/operation_2426	no matching operations, expert propose Modelling and simulation 	Microscopy	operations	
EcClem	fiducial list based registration	Structure alignment	Yes	Meme si je pense que alignement de structure est un peu consacré génétique? double sens?		No	Yes	No	http://edamontology.org/operation_0295		Microscopy	operations	
EcClem	correlative microscopy	Imaging	Yes			No	Yes	No	http://edamontology.org/topic_3382		Microscopy	topics	
EcClem	image registration	Image analysis	No	plutôt image processing, mais ca dépend du contexte. 		No	Yes	No	http://edamontology.org/operation_3443	operation not a topic	Microscopy	topics	
FMRIprep	fmri	MRI image	Yes	functional MRI, Functional magnetic resonance imaging		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
FMRIprep	preprocessed fmri	Data	Yes			No	Yes	No	http://edamontology.org/data_0006		Neuroimaging	data	
FMRIprep	reports	Report	Yes			Yes	No	No	http://edamontology.org/data_2048		Neuroimaging	data	
FMRIprep	html	HTML	Yes			Yes	Yes	No	http://edamontology.org/format_2331		Neuroimaging	formats	
FMRIprep	nifti	Image format	Yes			No	No	No	http://edamontology.org/format_3549		Neuroimaging	formats	
FMRIprep	tsv	TSV	Yes			Yes	No	No	http://edamontology.org/format_3475		Neuroimaging	formats	
FMRIprep	preprocessing	Standardisation and normalisation	No	Preprocessing		No	Yes	No	http://edamontology.org/operation_3435		Neuroimaging	operations	
FMRIprep	visualization	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Neuroimaging	operations	
FMRIprep	bids apps	Medical imaging	Yes	fMRI preprocessing	MRI	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
FMRIprep	brain imaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
FMRIprep	fmri preprocessing	MRI	No	fMRI preprocessing	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
FMRIprep	neuroimaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
FSL	anatomical mri	MRI image	Yes			No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
FSL	diffusion mri	MRI image	No	Diffusion Tensor Imaging, DTI		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
FSL	fmri	MRI image	Yes	functional MRI, Functional magnetic resonance imaging		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
FSL	preprocessed data	Data	Yes			No	Yes	No	http://edamontology.org/data_0006		Neuroimaging	data	
FSL	reports	Report	Yes			Yes	No	No	http://edamontology.org/data_2048		Neuroimaging	data	
FSL	statistical maps	Statistical estimate score	Yes	Statistical estimation		No	Yes	No	http://edamontology.org/data_0951		Neuroimaging	data	
FSL	html	HTML	Yes			Yes	Yes	No	http://edamontology.org/format_2331		Neuroimaging	formats	
FSL	nifti	Image format	Yes			No	No	No	http://edamontology.org/format_3549		Neuroimaging	formats	
FSL	nifti.gz	Image format	Yes			No	No	No	http://edamontology.org/format_3550		Neuroimaging	formats	
FSL	functional connectivity analysis	Network analysis	Yes			No	Yes	No	http://edamontology.org/operation_3927		Neuroimaging	operations	
FSL	group statistical analysis	Statistical calculation	Yes			No	No	No	http://edamontology.org/operation_2238		Neuroimaging	operations	
FSL	preprocessing	Standardisation and normalisation	No	Preprocessing		No	Yes	No	http://edamontology.org/operation_3435		Neuroimaging	operations	
FSL	subject statistical analysis	Statistical calculation	Yes			No	Yes	No	http://edamontology.org/operation_2238		Neuroimaging	operations	
FSL	tractography	Medical imaging	Yes			No	Yes	No	http://edamontology.org/topic_3384	topic not an operation	Neuroimaging	operations	
FSL	visualization	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Neuroimaging	operations	
FSL	brain imaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
FSL	diffusion mri tractography	MRI	No	diffusion ternsor imaging, fiber tractography	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
FSL	fmri analysis	MRI	No	fMRI analysis	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
FSL	functional & anatomical MRI preprocesing	MRI	Yes	MRI preprocessing	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
FSL	neuroimaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
FastME	distance matrix	Distance matrix	Yes	Output	Output	Yes	No	No	http://edamontology.org/data_2855		Phylogeny	data	
FastME	multiple sequences alignment msa	Sequence alignment	Yes	Input	Input	No	Yes	No	http://edamontology.org/data_0863		Phylogeny	data	
FastME	phylogenetic trees with support values	Phylogenetic tree	Yes	Output	Output	No	Yes	No	http://edamontology.org/data_0872		Phylogeny	data	
FastME	substitution model	Substitution model	Yes		Input	Yes	No	No	http://edamontology.org/data_1439		Phylogeny	data	
FastME	newick	newick	Yes		ok 	Yes	No	No	http://edamontology.org/format_1910		Phylogeny	formats	
FastME	phylip	phylip	Yes		ok 	Yes	No	No	http://edamontology.org/format_1435		Phylogeny	formats	
FastME	distance matrix computation	Sequence distance matrix construction	Yes		ok	No	No	Yes	http://edamontology.org/operation_0289		Phylogeny	operations	
FastME	minimum evolution (me)	Evolutionary biology	Yes		ok	No	Yes	No	http://edamontology.org/topic_3299		Phylogeny	operations	
FastME	topological optimization	Phylogenetic tree topology analysis	Yes	"Je ne sais pas vraiment à quoi se réfère ""tree topology analysis""... FastME c'est plutôt  ""Phylogenetic inference"" (minimum distances)"	au regard de la définition de http://edamontology.org/operation_0551, je valide pour ma part ce  terme	No	Yes	No	http://edamontology.org/operation_0551		Phylogeny	operations	
FastME	tree inference	Phlyogenetic tree construction	Yes	"Deux outils ça veut dire que chacun a cette annotation? Le terme EDAM est plutôt ""Phylogenetic tree reconstruction"" non?"	je valide pour ma part ce  terme	No	No	Yes	http://edamontology.org/operation_0323		Phylogeny	operations	
FastME	distanced-based phylogenetics	Phylogenetics	Yes		ok	No	Yes	No	http://edamontology.org/topic_3293		Phylogeny	topics	
FastME	phylogenetics	Phylogenetics	Yes	"Pourquoi 3 outils? Pas sûr que MAFFT soit vraiment ""Phylogenetics"""	"ok pour moi pour FastME et PhyML. Pour MAFFT il n'y a effectivement pas de carractère ""study of evolutionary relationships amongst organisms "".   "	Yes	No	No	http://edamontology.org/topic_3293		Phylogeny	topics	
Fluxer	annotated flux maps	Volume map	No			No	Yes	No	http://edamontology.org/data_0940		Systems_biology	data	
Fluxer	biochemical pathway diagrams	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	
Fluxer	metabolic model	Mathematical model	Yes			No	Yes	No	http://edamontology.org/data_0950		Systems_biology	data	
Fluxer	networks	Pathway or network	Yes	At least for fluxer		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	data	also for string
Fluxer	pictures	Image	Yes	At least for fluxer	also for cytoscape	Yes	No	No	http://edamontology.org/data_2968		Systems_biology	data	agree with expert 2
Fluxer	visualizations	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337	Operation not a data	Systems_biology	data	
Fluxer	annotated flux maps	Volume map	No			No	Yes	No	http://edamontology.org/data_0940		Systems_biology	formats	
Fluxer	biochemical pathway diagrams	Pathway or network	Yes			No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	
Fluxer	metabolic model	Mathematical model	Yes			No	Yes	No	http://edamontology.org/data_0950		Systems_biology	formats	
Fluxer	networks	Pathway or network	Yes	At least for fluxer		No	Yes	No	http://edamontology.org/data_2600		Systems_biology	formats	also for string
Fluxer	pictures	Image	Yes	At least for fluxer	also for cytoscape	Yes	No	No	http://edamontology.org/data_2968		Systems_biology	formats	agree with expert 2
Fluxer	visualizations	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337	Operation not a data	Systems_biology	formats	
Fluxer	customizable layout creation	Topology diagram drawing	Yes			No	Yes	No	http://edamontology.org/operation_2486		Systems_biology	operations	
Fluxer	flux balance analysis (fba)	Fluxomics	No	Same as in topics, two different concepts for me		No	Yes	No	http://edamontology.org/topic_3955	topic not an operation	Systems_biology	operations	
Fluxer	flux diagram rendering	Topology diagram drawing	Yes			No	Yes	No	http://edamontology.org/operation_2486		Systems_biology	operations	
Fluxer	interactive visualization	Visualisation	Yes			No	Yes	No	http://edamontology.org/operation_0337		Systems_biology	operations	
Fluxer	metabolic model simulation	Metabolic network simulation	Yes			No	Yes	No	http://edamontology.org/operation_3660		Systems_biology	operations	
Fluxer	metabolic model visualisation	Network visualisation	Yes			No	Yes	No	http://edamontology.org/operation_3925		Systems_biology	operations	
Fluxer	pathway mapping	Pathway analysis	Yes			No	Yes	No	http://edamontology.org/operation_3928		Systems_biology	operations	
Fluxer	biochemistry education	Biochemistry	Yes			No	Yes	No	http://edamontology.org/topic_3292		Systems_biology	topics	
Fluxer	metabolic flux analysis	Fluxomics	No	For me these are two different concepts		No	Yes	No	http://edamontology.org/topic_3955		Systems_biology	topics	
Fluxer	metabolic modelling	Metabolic network modelling	Yes			Yes	No	No	http://edamontology.org/operation_3660	operation not a topic	Systems_biology	topics	
Fluxer	pathway visualization	Pathway visualisation	Yes			Yes	No	No	http://edamontology.org/operation_3926	operation not a topic 	Systems_biology	topics	
Fluxer	systems biology	Systems biology	Yes			Yes	No	No	http://edamontology.org/topic_2259		Systems_biology	topics	
Freesurfer	anatomical mri	MRI image	Yes			No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
Freesurfer	cortical parcellations	MRI image	No	Cortical Parcellation, Segmentation, 		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
Freesurfer	diffusion mri	MRI image	No	Diffusion Tensor Imaging, DTI		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
Freesurfer	fmri	MRI image	Yes	functional MRI, Functional magnetic resonance imaging		No	Yes	No	http://edamontology.org/data_3442		Neuroimaging	data	
Freesurfer	surface maps	Statistical estimate score	Yes	Segmentation		No	Yes	No	http://edamontology.org/data_0951		Neuroimaging	data	
Freesurfer	volumetric segmentation	Volume map	Yes			No	Yes	No	http://edamontology.org/data_0940		Neuroimaging	data	
Freesurfer	annot	Image format	Yes			No	No	No	http://edamontology.org/format_3547		Neuroimaging	formats	
Freesurfer	bfloat	Binary format	Yes			No	Yes	No	http://edamontology.org/format_2333		Neuroimaging	formats	
Freesurfer	bshort	Image format	Yes			No	No	No	http://edamontology.org/format_3547		Neuroimaging	formats	
Freesurfer	cor	Image format	Yes			No	No	No	http://edamontology.org/format_3548		Neuroimaging	formats	
Freesurfer	curv	Image format	Yes			No	No	No	http://edamontology.org/format_3549		Neuroimaging	formats	
Freesurfer	dat	dat	Yes			Yes	No	No	http://edamontology.org/format_1637		Neuroimaging	formats	
Freesurfer	dicom	DICOM format	Yes			Yes	No	No	http://edamontology.org/format_3548		Neuroimaging	formats	
Freesurfer	gca	Image format	Yes			No	No	No	http://edamontology.org/format_3547		Neuroimaging	formats	
Freesurfer	gcs	Image format	Yes			No	No	No	http://edamontology.org/format_3548		Neuroimaging	formats	
Freesurfer	m3d	Image format	Yes			No	No	No	http://edamontology.org/format_3547		Neuroimaging	formats	
Freesurfer	mgh	Image format	Yes			No	No	No	http://edamontology.org/format_3547		Neuroimaging	formats	
Freesurfer	mgz	Image format	Yes			No	No	No	http://edamontology.org/format_3548		Neuroimaging	formats	
Freesurfer	nifti	Image format	Yes			No	No	No	http://edamontology.org/format_3549		Neuroimaging	formats	
Freesurfer	patch	Image format	Yes			No	No	No	http://edamontology.org/format_3551		Neuroimaging	formats	
Freesurfer	xfm	xbm	Yes			No	No	No	http://edamontology.org/format_3598	not sure	Neuroimaging	formats	
Freesurfer	morphometry analysis	Image analysis	Yes			No	Yes	No	http://edamontology.org/operation_3443		Neuroimaging	operations	
Freesurfer	surface modelling	Structure visualisation	No	Surface reconstruction		No	Yes	No	http://edamontology.org/operation_0570		Neuroimaging	operations	
Freesurfer	tractography	Medical imaging	Yes			No	Yes	No	http://edamontology.org/topic_3384	topic not an operation	Neuroimaging	operations	
Freesurfer	whole-brain analysis	Neurobiology	Yes	Whole brain segmentation		No	Yes	No	http://edamontology.org/topic_3304	topic not an operation	Neuroimaging	operations	
Freesurfer	brain imaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
Freesurfer	diffusion mri tractography	MRI	No	diffusion ternsor imaging, fiber tractography	MRI	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
Freesurfer	fmri surface analysis	MRI	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3444		Neuroimaging	topics	
Freesurfer	neuroimaging	Medical imaging	Yes		Medical Imaging	No	Yes	No	http://edamontology.org/topic_3384		Neuroimaging	topics	
GSEA	annotation p values	P-value	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1669		Systems_biology	data	
GSEA	enrichment scores	GO-term enrichment data	No	EDAM term more specific than annotation		No	No	Yes	http://edamontology.org/data_3754		Systems_biology	data	to specific, the parent term will be ok
GSEA	gene expression matrix	Gene expression matrix	Yes			Yes	No	No	http://edamontology.org/data_3112		Systems_biology	data	
GSEA	gene sets	Gene ID	No			No	Yes	No	http://edamontology.org/data_2295		Systems_biology	data	
GSEA	graph	Graph data	Yes			No	Yes	No	http://edamontology.org/data_2884		Systems_biology	data	
GSEA	normalized enrichment plots	Enrichment analysis	No	plot and analysis are not of the same tyme (data versus process)		No	Yes	No	http://edamontology.org/operation_3501	Operation not a data	Systems_biology	data	no
GSEA	pictures	Image	Yes	At least for fluxer	also for cytoscape	Yes	No	No	http://edamontology.org/data_2968		Systems_biology	data	agree with expert 2
GSEA	ranked gene lists	Gene identifier	No	in the annotation, the fact that the gene list is ranked is important		No	Yes	No	http://edamontology.org/data_1025		Systems_biology	data	no
GSEA	ranked list genes/proteins (with weights) and annotations data (cellular functions/biological processes)	Identifier (by type of data)	No	in the annotation, the fact that the gene list is ranked is important		No	Yes	No	http://edamontology.org/data_0976		Systems_biology	data	no
GSEA	annotation p values	P-value	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_1669		Systems_biology	formats	
GSEA	enrichment scores	GO-term enrichment data	No	EDAM term more specific than annotation		No	No	Yes	http://edamontology.org/data_3754		Systems_biology	formats	to specific, the parent term will be ok
GSEA	gene expression matrix	Gene expression matrix	Yes			Yes	No	No	http://edamontology.org/data_3112		Systems_biology	formats	
GSEA	gene sets	Gene ID	No			No	Yes	No	http://edamontology.org/data_2295		Systems_biology	formats	
GSEA	graph	Graph data	Yes			No	Yes	No	http://edamontology.org/data_2884		Systems_biology	formats	
GSEA	normalized enrichment plots	Enrichment analysis	No	plot and analysis are not of the same tyme (data versus process)		No	Yes	No	http://edamontology.org/operation_3501	Operation not a data	Systems_biology	formats	no
GSEA	pictures	Image	Yes	At least for fluxer	also for cytoscape	Yes	No	No	http://edamontology.org/data_2968		Systems_biology	formats	agree with expert 2
GSEA	ranked gene lists	Gene identifier	No	in the annotation, the fact that the gene list is ranked is important		No	Yes	No	http://edamontology.org/data_1025		Systems_biology	formats	no
GSEA	ranked list genes/proteins (with weights) and annotations data (cellular functions/biological processes)	Identifier (by type of data)	No	in the annotation, the fact that the gene list is ranked is important		No	Yes	No	http://edamontology.org/data_0976		Systems_biology	formats	no
GSEA	functional enrichment analysis	Enrichment analysis	Yes			No	Yes	No	http://edamontology.org/operation_3501		Systems_biology	operations	
GSEA	gene set enrichment analysis	Gene-set enrichment analysis	Yes			Yes	No	No	http://edamontology.org/operation_2436		Systems_biology	operations	
GSEA	gene set scoring	Enrichment analysis	Yes	I think gene set scoring is more related to functional enrichment		No	Yes	No	http://edamontology.org/operation_3501		Systems_biology	operations	 functional enrichment or enrichment analysis
GSEA	multi-omics integration	Omics	No	the annotation is a process, an operation whereas the term is more refering to data		No	Yes	No	http://edamontology.org/topic_3391	Topic not an operation	Systems_biology	operations	
GSEA	rank-based enrichment	Enrichment analysis	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3501		Systems_biology	operations	I would say yes
GSEA	single-sample variant	Sample comparison	No			No	Yes	No	http://edamontology.org/operation_3731		Systems_biology	operations	
GSEA	statistical permutation	Statistical calculation	Yes			No	Yes	No	http://edamontology.org/operation_2238		Systems_biology	operations	
GSEA	visualization	Visualisation	Yes			Yes	No	No	http://edamontology.org/operation_0337		Systems_biology	operations	
GSEA	enrichment analysis	Enrichment analysis	Yes			Yes	No	No	http://edamontology.org/operation_3501	operation not a topic	Systems_biology	topics	
GSEA	functional annotation	Gene functional annotation	Yes			No	Yes	No	http://edamontology.org/operation_3672	operation not a topic	Systems_biology	topics	
GSEA	functional genomics	Functional genomics	Yes			Yes	No	No	http://edamontology.org/topic_0085		Systems_biology	topics	
GSEA	molecular signatures	Molecular interactions, pathways and networks	No	A signature is not necessarily a network		No	Yes	No	http://edamontology.org/topic_0602		Systems_biology	topics	"I'm not sure about ""networks"""
GSEA	pathway analysis	Pathway analysis	Yes			Yes	No	No	http://edamontology.org/operation_3928	operation not a topic	Systems_biology	topics	
GSEA	systems biology	Systems biology	Yes			Yes	No	No	http://edamontology.org/topic_2259		Systems_biology	topics	
GTDB-Tk	genome	Genome report	No			No	Yes	No	http://edamontology.org/data_2711		Metagenomic	data	
GTDB-Tk	metagenome	Metagenomic sequencing	Yes			No	Yes	No	http://edamontology.org/topic_3837	topic not a data	Metagenomic	data	
GTDB-Tk	phylogenetic tree	Phylogenetic tree	Yes			Yes	No	No	http://edamontology.org/data_0872		Metagenomic	data	
GTDB-Tk	taxonomic labels	Taxonomic name	Yes			No	Yes	No	http://edamontology.org/data_1872		Metagenomic	data	
GTDB-Tk	fasta	FASTA	Yes			Yes	No	No	http://edamontology.org/format_1929		Metagenomic	formats	
GTDB-Tk	json	JSON	Yes			Yes	No	No	http://edamontology.org/format_3464		Metagenomic	formats	
GTDB-Tk	newick	newick	Yes			Yes	No	No	http://edamontology.org/format_1910		Metagenomic	formats	
GTDB-Tk	tsv	TSV	Yes			Yes	No	No	http://edamontology.org/format_3475		Metagenomic	formats	
GTDB-Tk	phylogenetic inference	Phylogenetic inference	Yes			Yes	No	No	http://edamontology.org/operation_0323		Metagenomic	operations	
GTDB-Tk	taxonomic classification	Taxonomic classification	Yes			Yes	Yes	No	http://edamontology.org/operation_3460		Metagenomic	operations	
GTDB-Tk	comparative genomics	Comparative genomics	Yes			Yes	No	No	http://edamontology.org/topic_0797		Metagenomic	topics	
GTDB-Tk	metagenomics	Metagenomics	Yes			Yes	No	No	http://edamontology.org/topic_3174		Metagenomic	topics	
GTDB-Tk	phylogenomics	Phylogenomics	Yes			Yes	No	No	http://edamontology.org/topic_0194		Metagenomic	topics	
GTDB-Tk	taxonomy	Taxonomic classification	Yes			No	Yes	No	http://edamontology.org/operation_3460		Metagenomic	topics	
Kraken2	abundance table	Biodiversity data	Yes			No	Yes	No	http://edamontology.org/data_3707		Metagenomic	data	
Kraken2	sequencing reads	Sequence trace	No			No	Yes	No	http://edamontology.org/data_0924		Metagenomic	data	
Kraken2	taxonomic annotation	Taxonomic name	Yes			No	Yes	No	http://edamontology.org/data_1872		Metagenomic	data	
Kraken2	fastq	FASTQ	Yes			Yes	No	No	http://edamontology.org/format_1930		Metagenomic	formats	
Kraken2	html	HTML	Yes			Yes	No	No	http://edamontology.org/format_2331		Metagenomic	formats	
Kraken2	tsv	TSV	Yes			Yes	No	No	http://edamontology.org/format_3475		Metagenomic	formats	
Kraken2	abundance profiling	Gene expression profiling	No			No	Yes	No	http://edamontology.org/operation_0314		Metagenomic	operations	
Kraken2	sequence classification	Sequence analysis	Yes			No	Yes	No	http://edamontology.org/operation_2403		Metagenomic	operations	
Kraken2	taxonomic annotation	Taxonomic classification	Yes			No	Yes	No	http://edamontology.org/operation_3460		Metagenomic	operations	
Kraken2	metagenomics	Metagenomics	Yes			Yes	No	No	http://edamontology.org/topic_3174		Metagenomic	topics	
Kraken2	sequence analysis	Sequence analysis	Yes			Yes	No	No	http://edamontology.org/topic_0080		Metagenomic	topics	
Kraken2	sequencing	Sequencing	Yes			Yes	No	No	http://edamontology.org/topic_3168		Metagenomic	topics	
Kraken2	taxonomic profiling	Taxonomic classification	Yes			No	Yes	No	http://edamontology.org/operation_3460		Metagenomic	topics	
MAFFT	multiple-sequence alignment file	Sequence alignment	Yes	Output	Output	No	Yes	No	http://edamontology.org/data_0863		Phylogeny	data	
MAFFT	multiple-sequence file	Nucleic acid sequence alignment	Yes	Je ne suis pas convaincu... Il y a une histoire de metadata dans le term EDAM, alors que pas besoin pour MAFFT	peut etre plus : http://edamontology.org/data_1383 Nucleic acid sequence alignment et du coup aussi : http://edamontology.org/data_1384  Protein sequence alignment	No	Yes	No	http://edamontology.org/data_1383		Phylogeny	data	
MAFFT	multiple-sequence file	Protein sequence alignment	Yes	Je ne suis pas convaincu... Il y a une histoire de metadata dans le term EDAM, alors que pas besoin pour MAFFT	peut etre plus : http://edamontology.org/data_1383 Nucleic acid sequence alignment et du coup aussi : http://edamontology.org/data_1384  Protein sequence alignment	No	Yes	No	http://edamontology.org/data_1384		Phylogeny	data	
MAFFT	.tree	Phylogenetic tree format	Yes	Mafft ne gère pas des arbres phylogenetiques	Mafft peut générer l' arbre guidé en format  .tree , j'aurais donc dis OUI 	No	Yes	No	http://edamontology.org/format_2006		Phylogeny	formats	
MAFFT	clustal	clustal	Yes	Pas sûr ici	les formats de sortie sont Pearson/fatsa et clustalw , donc oui	Yes	No	No	http://edamontology.org/format_1424		Phylogeny	formats	
MAFFT	fasta	fasta	Yes		ok 	Yes	No	No	http://edamontology.org/format_1929		Phylogeny	formats	
MAFFT	fft	 Sequence complexity calculation	No	ça ne correspond pas ici. (ce serait plutôt pour un outil comme repeat masker par exemple)	la definition de http://edamontology.org/operation_0234 ne correspond pas réelment a une fft . Est ce que http://edamontology.org/operation_0346 sequence similary search pourrait convenir ?	No	Yes	No	http://edamontology.org/operation_0234		Phylogeny	operations	
MAFFT	global multiple sequence alignment	Multiple sequence alignment	Yes		ok	No	Yes	No	http://edamontology.org/operation_0492		Phylogeny	operations	
MAFFT	progressive alignment	Sequence alignment analysis	Yes	Multiple Sequence alignement plutôt	d'accord avec Frederic mais c'est redondant avec la ligne 4 http://edamontology.org/operation_0492. je ne vois pas de terme edam qui qualifie l'aspect progressif, peut etrte le terme http://edamontology.org/operation_0258 masi qui reste très générique 	No	Yes	No	http://edamontology.org/operation_0258		Phylogeny	operations	
MAFFT	comparative genomics	Comparative genomics	Yes		ok	Yes	No	No	http://edamontology.org/topic_0797		Phylogeny	topics	
MAFFT	molecular evolution	Molecular evolution	Yes	Pas sûr de comprendre pourquoi ici on a 2 outils?	ok	Yes	No	No	http://edamontology.org/topic_3945		Phylogeny	topics	
MAFFT	multiple-sequence alignment (msa)	Sequence Analysis	Yes		ok	No	Yes	No	http://edamontology.org/topic_0080		Phylogeny	topics	
MAFFT	sequence analysis	Sequence analysis	Yes		ok	Yes	No	No	http://edamontology.org/topic_0080		Phylogeny	topics	
MAFFT	sequence annotation	Sequence annotation	No	Pas vraiment annotation de séquence?	d'accord avec frederic	Yes	No	No	http://edamontology.org/operation_0361	operation not a topic	Phylogeny	topics	
MEGAHIT	contigs	Sequence Assembly	Yes			No	Yes	No	http://edamontology.org/data_0925		Metagenomic	data	
MEGAHIT	sequencing reads	Sequence trace	No			No	Yes	No	http://edamontology.org/data_0924		Metagenomic	data	
MEGAHIT	fasta	FASTA	Yes			Yes	No	No	http://edamontology.org/format_1929		Metagenomic	formats	
MEGAHIT	fastq	FASTQ	Yes			Yes	No	No	http://edamontology.org/format_1930		Metagenomic	formats	
MEGAHIT	bruijn graph	De Bruijn graph 	Yes			Yes	No	No	http://edamontology.org/operation_0524		Metagenomic	operations	
MEGAHIT	genome assemby	Genome assembly	Yes			Yes	No	No	http://edamontology.org/operation_0525		Metagenomic	operations	
MEGAHIT	metagenomic assembly	Sequence assembly	Yes			No	Yes	No	http://edamontology.org/operation_0310		Metagenomic	operations	
MEGAHIT	de novo assembly	De-novo assembly	Yes			Yes	No	No	http://edamontology.org/operation_0524	Operation not a topic	Metagenomic	topics	
MEGAHIT	metagenomics	Metagenomics	Yes			Yes	No	No	http://edamontology.org/topic_3174		Metagenomic	topics	
MEGAHIT	sequence analysis	Sequence analysis	Yes			Yes	No	No	http://edamontology.org/topic_0080		Metagenomic	topics	
MEGAHIT	sequence assembly	Sequence assembly	Yes			Yes	No	No	http://edamontology.org/topic_0196		Metagenomic	topics	
MEGAHIT	sequencing	Sequencing	Yes			Yes	No	No	http://edamontology.org/topic_3168		Metagenomic	topics	
MEGAHIT	short reads	DNA-Seq	Yes			No	Yes	No	http://edamontology.org/topic_3168		Metagenomic	topics	
MOFA2	feature loadings	Sequence features	No			No	Yes	No	http://edamontology.org/data_1255		Systems_biology	data	
MOFA2	omics matrices	Matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2082		Systems_biology	data	
MOFA2	paired omics data	Pair sequence alignment	No			No	Yes	No	http://edamontology.org/data_1381		Systems_biology	data	
MOFA2	feature loadings	Sequence features	No			No	Yes	No	http://edamontology.org/data_1255		Systems_biology	formats	
MOFA2	omics matrices	Matrix	Yes	annotation more specific than Edam term		No	Yes	No	http://edamontology.org/data_2082		Systems_biology	formats	
MOFA2	paired omics data	Pair sequence alignment	No			No	Yes	No	http://edamontology.org/data_1381		Systems_biology	formats	
MOFA2	bayesian inference	Statistical inference	Yes	the annotation is a specific subtype of the selected term		No	Yes	No	http://edamontology.org/operation_3658		Systems_biology	operations	
MOFA2	feature weights inspection	Feature extraction	No	no, inspection is different from extraction I presume		No	Yes	No	http://edamontology.org/operation_3937		Systems_biology	operations	no
MOFA2	joint matrix factorisation	Dimensionality reduction	Yes			No	Yes	No	http://edamontology.org/operation_3935		Systems_biology	operations	It could be Dimensionality reduction
